name,metal,date_added,url,rating,edition,authors,artists,pages,price,ratings_count,setting
Living Greyhawk Journal: Volume 1 #1,Gold seller,10/16/2018,https://www.dmsguild.com/product/254496/Living-Greyhawk-Journal-Volume-1-1?filters=45471_0_0_0_0_0_0_0,5,3rd Edition (d20 System),"['Erik Mona', 'Gary Holian', 'Fred Weining', 'Sean K Reynolds']","['Brom', 'Rob Lazzaretti', 'Sean Glenn']",36,,4,Greyhawk
Lost Empires of Faerûn (3.5),Gold seller,10/29/2013,https://www.dmsguild.com/product/28446/Lost-Empires-of-Faerun-35?filters=45471_0_0_0_0_0_0_0,4.9,3rd Edition (d20 System),"['Richard Baker', 'Ed Bonny', 'Travis Stout', 'James Wyatt']","['Dana Andrews', 'Dee Barnett', 'Tom Baxa']",192,,7,Forgotten Realms
Player's Handbook II (3.5),Platinum seller,1/22/2013,https://www.dmsguild.com/product/28731/Players-Handbook-II-35?filters=45471_0_0_0_0_0_0_0,4.4,3rd Edition (d20 System),['David Noonan'],['Dan Scott'],226,19.99,16,No Setting
"Ravenloft Campaign Setting, Revised, Boxed Set (2e)",Platinum seller,8/12/2014,https://www.dmsguild.com/product/28838/Ravenloft-Campaign-Setting-Revised-Boxed-Set-2e?filters=45471_0_0_0_0_0_0_0,4.2,2nd Edition,"['William W. Connors', 'Andria Hayday', 'Bruce Nesmith']","['Peggy Cooper', 'Tim Coumbe', 'Sarah Feggestad', 'Dori Jean Hein', 'Angelika Lokotz', 'Thomas M. Reid', 'David Wise']",317,,18,Ravenloft
Magic of Eberron (3.5),Gold seller,11/12/2013,https://www.dmsguild.com/product/3729/Magic-of-Eberron-35?filters=45471_0_0_0_0_0_0_0,4.6,3rd Edition (d20 System),"['Bruce R. Cordell', 'Stephen Schubert', 'Chris Thomasson']","['David Michael Beck', 'Eric Deschamps', 'Tomas Giorello']",162,,7,Eberron
Fiendish Codex I: Hordes of the Abyss (3.5),Platinum seller,7/9/2013,https://www.dmsguild.com/product/51643/Fiendish-Codex-I-Hordes-of-the-Abyss-35?filters=45471_0_0_0_0_0_0_0,4.5,3rd Edition (d20 System),"['Ed Stark', 'James Jacobs', 'Erik Mona']",['Dee Barnett'],162,,13,No Setting
Elder Evils (3.5),Platinum seller,9/3/2013,https://www.dmsguild.com/product/51677/Elder-Evils-35?filters=45471_0_0_0_0_0_0_0,4.2,3rd Edition (d20 System),['Robert J. Schawlb'],"['Miguel Coimbra', 'Daarken', 'Wayne England']",162,,13,No Setting
Open Grave: Secrets of the Undead (4e),Gold seller,5/26/2015,https://www.dmsguild.com/product/59689/Open-Grave-Secrets-of-the-Undead-4e?filters=45471_0_0_0_0_0_0_0,4.3,4th Edition,"['Eytan Bernstein', 'Logan Bonner', 'Bart Carroll', 'Bruce R. Cordell', 'Brian R. James', 'Robin D. Laws', 'Mike Mearls', 'Stephen Radney-MacFarland', 'John Snead']","['Steven Belledin', 'Julie Dillon', 'Tomas Giorello', 'Goran Josic', 'Mazin Kassis', 'Mathias Kollros', 'Jacob Masbruch', 'Peter McKinstry', 'Breanne Miller', 'Mats Minnigan', 'Sean V. Murray', 'Axel Rator', 'Wayne Reynolds']",224,16,7,No Setting
N3 Destiny of Kings (1e) (1986),Platinum seller,1/22/2013,https://www.dmsguild.com/product/110268/N3-Destiny-of-Kings-1e-1986?filters=45471_0_0_0_0_0_0_0,4.6,1st Edition,['Stephen Bourne'],"['Jim Roslof', 'Keith Parkinson']",32,,22,No Setting
Monster Vault: Threats to the Nentir Vale (4e),Gold seller,10/6/2015,https://www.dmsguild.com/product/158948/Monster-Vault-Threats-to-the-Nentir-Vale-4e?filters=45471_0_0_0_0_0_0_0,4.9,4th Edition,"['Greg Bilsland', 'Jennifer Clarke-Wilkes', 'Jeremy Crawford', 'Sterling Hershey', 'Brian R. James', 'Matt James', 'Christopher Perkins']","['Dave Allsop', 'Peter Bergting', 'Zoltan Boros', 'Eric Deschamps', 'Matt Dixon', 'Wayne England']",128,32.99,8,Nentir Vale
Elminster's Ecologies (2e),Gold seller,4/18/2017,https://www.dmsguild.com/product/16791/Elminsters-Ecologies-2e?filters=45471_0_0_0_0_0_0_0,4.8,2nd Edition,"['Rick Swan', 'Monte Cook', 'Eric Haddock', 'Anthony Pryor']","['Fred Fields', 'Daniel Frazier', 'Doug Chaffee', 'Terry Dykstra']",288,18.99,13,Forgotten Realms
MC11 Monstrous Compendium Forgotten Realms Appendix (2e),Gold seller,11/29/2016,https://www.dmsguild.com/product/16798/MC11-Monstrous-Compendium-Forgotten-Realms-Appendix-2e?filters=45471_0_0_0_0_0_0_0,4.9,2nd Edition,"['Tim Beach', 'Tim Brown', 'William W. Connors', 'Dale Donovan', 'Ed Greenwood', 'Jeff Grubb', 'Bruce Heard', 'Slade Henson', 'Rob King', 'Colin McComb', 'Roger E. Moore', 'Bruce Nesmith', 'Jon Pickens', 'Jean Rabe', 'Dori Watry', 'Skip Williams']","['Jeff Easley', 'Thomas Baxa', 'Mark Nelson', 'Valerie Valusek']",64,,12,Forgotten Realms
FR13 Anauroch (2e),Gold seller,12/9/2014,https://www.dmsguild.com/product/16827/FR13-Anauroch-2e?filters=45471_0_0_0_0_0_0_0,4.5,2nd Edition,['Ed Greenwood'],"['Brom', 'Valerie Valusek']",96,,8,Forgotten Realms
FRS1 The Dalelands (2e),Gold seller,6/21/2016,https://www.dmsguild.com/product/16841/FRS1-The-Dalelands-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,['Richard Baker'],"['Den Beauvais', 'Eric Hotz', 'John Lakey', 'Laura Lakey']",64,,12,Forgotten Realms
DL2 Dragons of Flame (1e),Platinum seller,1/14/2014,https://www.dmsguild.com/product/16883/DL2-Dragons-of-Flame-1e?filters=45471_0_0_0_0_0_0_0,4.3,1st Edition,"['Michael S. Dobson', 'Larry Elmore', 'Jeff Grubb', 'Tracy Hickman', 'Harold Johnson', 'Douglas Niles', 'Carl Smith', 'Margaret Weis', 'Michael Williams']","['Jeff Easley', 'Stephen Sullivan']",32,,16,Dragonlance
DMGR4 Monster Mythology (2e),Platinum seller,5/14/2013,https://www.dmsguild.com/product/16895/DMGR4-Monster-Mythology-2e?filters=45471_0_0_0_0_0_0_0,4.7,2nd Edition,['Carl Sargent'],"['John Lakey', 'Laura Lakey', 'Keith Parkinson', 'Terry Dykstra']",128,28,17,No Setting
MC14 Monstrous Compendium Fiend Folio Appendix (2e),Gold seller,10/18/2016,https://www.dmsguild.com/product/16939/MC14-Monstrous-Compendium-Fiend-Folio-Appendix-2e?filters=45471_0_0_0_0_0_0_0,4.8,2nd Edition,"['Don Bingle', 'John Terra', 'Wes Nicholson', 'Tim Beach', 'Steve Hardinger', 'Kris Hardinger', 'Rob Nicholls', 'Greg Swedberg', 'Al Boyce', 'Vince Garcia', 'Norm Ritchie']","['Jeff Easley', 'Tom Baxa', 'Mark Nelson', 'SR Bissette']",64,,12,No Setting
A Dark and Stormy Knight (3.5),Gold seller,1/5/2016,https://www.dmsguild.com/product/169621/A-Dark-and-Stormy-Knight-35?filters=45471_0_0_0_0_0_0_0,4.7,3rd Edition (d20 System),['Owen K.C. Stephens'],"['Cynthia Fliege', 'Sean Glenn', 'Nick Isaac']",8,0.99,10,No Setting
The Burning Plague (3.5),Gold seller,1/5/2016,https://www.dmsguild.com/product/169622/The-Burning-Plague-35?filters=45471_0_0_0_0_0_0_0,4.5,3rd Edition (d20 System),['Miguel Duran'],"['Cynthia Fliege', 'Sean Glenn']",11,0.99,11,No Setting
PG1 Player's Guide to the Dragonlance Campaign (2e),Gold seller,12/6/2016,https://www.dmsguild.com/product/16964/PG1-Players-Guide-to-the-Dragonlance-Campaign-2e?filters=45471_0_0_0_0_0_0_0,4.9,2nd Edition,['Jonatha Ariadne Caspian'],"['Larry Elmore', 'Keith Parkinson', 'Clyde Caldwell', 'Dennis Beauvais', 'Jeff Butler', 'Larry Elmore', 'Stephen Fabian', 'Robin Raab', 'Valerie Valusek']",128,,8,Dragonlance
AC6 D&D Player Character Record Sheets,Gold seller,7/16/2019,https://www.dmsguild.com/product/16965/AC6-DD-Player-Character-Record-Sheets?filters=45471_0_0_0_0_0_0_0,3.7,Basic/Expert,[],[],,0.99,13,No Setting
AC11 The Book of Wondrous Inventions (Basic),Gold seller,8/30/2016,https://www.dmsguild.com/product/16978/AC11-The-Book-of-Wondrous-Inventions-Basic?filters=45471_0_0_0_0_0_0_0,4,Basic/Expert,['Bruce Heard'],['Jim Holloway'],96,9.5,17,Known World
The Rogues Gallery (1e),Platinum seller,5/3/2016,https://www.dmsguild.com/product/17024/The-Rogues-Gallery-1e?filters=45471_0_0_0_0_0_0_0,4.2,1st Edition,"['Brian Blume', 'Dave Cook', 'Jean Wells']","['Darlene', 'Gregory K. Fleming', 'Dave LaForce', 'Erol Otus']",48,,22,Greyhawk
I4 Oasis of the White Palm (1e),Platinum seller,7/2/2013,https://www.dmsguild.com/product/17050/I4-Oasis-of-the-White-Palm-1e?filters=45471_0_0_0_0_0_0_0,4.4,1st Edition,"['Philip Meyers', 'Tracy Hickman']",[],32,,20,Forgotten Realms
I5 Lost Tomb of Martek (1e),Platinum seller,7/30/2013,https://www.dmsguild.com/product/17051/I5-Lost-Tomb-of-Martek-1e?filters=45471_0_0_0_0_0_0_0,4.8,1st Edition,['Tracy Hickman'],[],32,,16,Forgotten Realms
UK2 The Sentinel (1e),Platinum seller,2/19/2013,https://www.dmsguild.com/product/17073/UK2-The-Sentinel-1e?filters=45471_0_0_0_0_0_0_0,4.6,1st Edition,['Graeme Morris'],['Pete Young'],38,9.99,21,Greyhawk
UK3 The Gauntlet (1e),Platinum seller,3/5/2013,https://www.dmsguild.com/product/17074/UK3-The-Gauntlet-1e?filters=45471_0_0_0_0_0_0_0,4.5,1st Edition,['Graeme Morris'],['Pete Young'],38,13.24,22,Greyhawk
UK5 Eye of the Serpent (1e),Platinum seller,3/19/2013,https://www.dmsguild.com/product/17076/UK5-Eye-of-the-Serpent-1e?filters=45471_0_0_0_0_0_0_0,4.1,1st Edition,['Graeme Morris'],['Tim Sell'],32,9.99,15,Greyhawk
UK6 All That Glitters... (1e),Platinum seller,4/2/2013,https://www.dmsguild.com/product/17077/UK6-All-That-Glitters-1e?filters=45471_0_0_0_0_0_0_0,4.3,1st Edition,['Jim Bambra'],"['Brian Williams', 'Tim Sell']",32,9.99,16,Greyhawk
X6 Quagmire! (Basic),Platinum seller,9/3/2013,https://www.dmsguild.com/product/17100/X6-Quagmire-Basic?filters=45471_0_0_0_0_0_0_0,4,Basic/Expert,['Merle M. Rasmussen'],"['Steve Peregrine', 'Jeffrey Butler']",32,4.99,29,Known World
XSOLO Lathan's Gold (Basic),Gold seller,9/27/2016,https://www.dmsguild.com/product/17101/XSOLO-Lathans-Gold-Basic?filters=45471_0_0_0_0_0_0_0,4.6,Basic/Expert,['Merle M. Rasmussen'],"['Jim Roslof', 'Jeff Easley']",32,,7,Known World
O2 Blade of Vengeance (Basic),Gold seller,2/14/2017,https://www.dmsguild.com/product/17110/O2-Blade-of-Vengeance-Basic?filters=45471_0_0_0_0_0_0_0,4.6,Basic/Expert,['Jim Bambra'],['Jeremy Goodwin'],32,7.5,12,Known World
"X10 Red Arrow, Black Shield (Basic)",Platinum seller,5/20/2014,https://www.dmsguild.com/product/17122/X10-Red-Arrow-Black-Shield-Basic?filters=45471_0_0_0_0_0_0_0,4.7,Basic/Expert,['Michael Dobson'],"['Jeff Easley', 'Terry Dykstra']",48,8.5,28,Known World
X11 Saga of the Shadow Lord (Basic),Platinum seller,6/10/2014,https://www.dmsguild.com/product/17123/X11-Saga-of-the-Shadow-Lord-Basic?filters=45471_0_0_0_0_0_0_0,4.4,Basic/Expert,['Stephen Bourne'],"['Keith Parkinson', 'Mark Nelson']",64,8.5,26,Dragonlance
The Classic Dungeons and Dragons Game,Electrum seller,2/17/2022,https://www.dmsguild.com/product/17157/The-Classic-Dungeons-and-Dragons-Game?filters=45471_0_0_0_0_0_0_0,4.3,Basic/Expert,[],[],,,4,No Setting
CGR2 The Complete Gladiator's Handbook (2e),Gold seller,3/28/2017,https://www.dmsguild.com/product/17191/CGR2-The-Complete-Gladiators-Handbook-2e?filters=45471_0_0_0_0_0_0_0,4.4,2nd Edition,"['Walter M. Baas', 'Colin McComb']","['Brom', 'Tom Baxa']",128,12,15,No Setting
SJR7 Krynnspace (2e),Gold seller,12/2/2014,https://www.dmsguild.com/product/17254/SJR7-Krynnspace-2e?filters=45471_0_0_0_0_0_0_0,5,2nd Edition,['Jean Rabe'],['David O. Miller'],96,,4,Spelljammer
Fires of Dis (2e),Gold seller,12/23/2014,https://www.dmsguild.com/product/17273/Fires-of-Dis-2e?filters=45471_0_0_0_0_0_0_0,4.8,2nd Edition,"['Steve Perrin', 'Ray Vallese']","['Dana Andrews', 'Dee Barnett', 'Scott Burdick', 'Ned Dameron', 'Tony DiTerlizzi', 'Robert Lazzaretti', 'Dawn Murin', 'Alan Pollack', 'Sam Rakeland', 'Robert Repp']",64,,12,Planescape
The Eternal Boundary (2e),Gold seller,7/8/2014,https://www.dmsguild.com/product/17300/The-Eternal-Boundary-2e?filters=45471_0_0_0_0_0_0_0,4.9,2nd Edition,['Richard Baker'],"['Dana Andrews', 'Dee Barnett', 'Rick Berry', 'Ned Dameron', 'Robert Lazzaretti', 'Dawn Murin', 'Alan Pollack', 'Robert Repp', 'Robh Ruppel']",40,,11,Planescape
A Darkness Gathering (2e),Gold seller,6/20/2017,https://www.dmsguild.com/product/17345/A-Darkness-Gathering-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,['Bruce R. Cordell'],"['Matt Willson', 'Glen Michael Angus']",32,,4,No Setting
From the Ashes (2e),Platinum seller,4/15/2014,https://www.dmsguild.com/product/17399/From-the-Ashes-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,['Carl Sargent'],"['Darlene', 'Jeff Easley', 'Sarah Feggestad', 'Ken Frank', 'Dave LaForce', 'Eric Olson', 'Robin Raab', 'Valerie Valusek']",286,,24,Greyhawk
Slavers,Electrum seller,1/14/2022,https://www.dmsguild.com/product/17405/Slavers?filters=45471_0_0_0_0_0_0_0,4,2nd Edition,[],[],,,6,Greyhawk
Greyhawk Adventures (1e/2e),Platinum seller,1/22/2013,https://www.dmsguild.com/product/17407/Greyhawk-Adventures-1e-2e?filters=45471_0_0_0_0_0_0_0,4.9,1st Edition,['James M. Ward'],"['Jeff Easley', 'Jeff Dee', 'Diesel', 'Larry Elmore', 'Jim Holloway', 'Erol Otus', 'Dave A. Sutherland III', 'Dave A. Trampier', 'Gary Williams']",128,,18,Greyhawk
MC5 Monstrous Compendium Greyhawk Adventures Appendix (2e),Gold seller,8/16/2016,https://www.dmsguild.com/product/17409/MC5-Monstrous-Compendium-Greyhawk-Adventures-Appendix-2e?filters=45471_0_0_0_0_0_0_0,4.5,2nd Edition,"['Grant Boucher', 'William W. Connors', 'Steve Gilbert', 'Bruce Nesmith', 'Chris Mortika', 'Skip Williams']","['Jeff Easley', 'Thomas Baxa', 'Mark Nelson']",64,,11,Greyhawk
WGR1 Greyhawk Ruins (2e),Platinum seller,2/11/2014,https://www.dmsguild.com/product/17421/WGR1-Greyhawk-Ruins-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,"['Timothy B. Brown', 'Blake Mobley']","['Fred Fields', 'Thomas Baxa', 'Mark Nelson', 'Dave Simons']",128,,24,Greyhawk
WGR2 Treasures of Greyhawk (2e),Platinum seller,5/20/2014,https://www.dmsguild.com/product/17428/WGR2-Treasures-of-Greyhawk-2e?filters=45471_0_0_0_0_0_0_0,4.5,2nd Edition,"['Walter Baas', 'Jack Barker', 'Louis Prosperi', 'Tom Prusa', 'Roy Rowe']","['Robin Wood', 'Ken Frank', 'Charles Frank']",96,8.5,17,Greyhawk
Dungeon Builder's Guidebook (2e),Gold seller,5/16/2017,https://www.dmsguild.com/product/17447/Dungeon-Builders-Guidebook-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,['Bruce R. Cordell'],"['Daniel Home', 'Arnie Swekel']",84,,14,No Setting
RR2 Book of Crypts (2e),Gold seller,2/7/2017,https://www.dmsguild.com/product/17489/RR2-Book-of-Crypts-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,"['Slade Henson', 'J. Robert King']","['David Dorman', 'Laura Freas', 'Kelly Freas', 'Stephen Fabian']",96,,5,Ravenloft
RM4 House of Strahd (2e),Platinum seller,4/15/2014,https://www.dmsguild.com/product/17503/RM4-House-of-Strahd-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,"['Tracy Hickman', 'Laura Hickman', 'Bruce Nesmith']","['Dana Andrews', 'Clyde Caldwell', 'James Crabtree', 'David C. Sutherland III']",70,8.99,18,Ravenloft
Empires of the Shining Sea (2e),Gold seller,8/15/2017,https://www.dmsguild.com/product/17533/Empires-of-the-Shining-Sea-2e?filters=45471_0_0_0_0_0_0_0,4.8,2nd Edition,"['Steven E. Schend', 'Dale Donovan']","['Todd Lockwood', 'David A. Roach']",192,,8,Forgotten Realms
Cormanthyr: Empire of the Elves (2e),Electrum seller,6/13/2017,https://www.dmsguild.com/product/17550/Cormanthyr-Empire-of-the-Elves-2e?filters=45471_0_0_0_0_0_0_0,4.7,2nd Edition,"['Steven E. Schend', 'Kevin Melka']","['Alan Pollack', 'Todd Lockwood', 'Jeff Easley']",160,,3,Forgotten Realms
CM7 The Tree of Life (Basic),Gold seller,4/26/2016,https://www.dmsguild.com/product/176910/CM7-The-Tree-of-Life-Basic?filters=45471_0_0_0_0_0_0_0,4.7,Basic/Expert,['Bruce A. Heard'],"['Larry Elmore', 'Mario Maccari', 'Tom Darden']",46,10.99,15,Known World
X8: Drums on Fire Mountain (Basic),Platinum seller,3/22/2016,https://www.dmsguild.com/product/177832/X8-Drums-on-Fire-Mountain-Basic?filters=45471_0_0_0_0_0_0_0,4.3,Basic/Expert,"['Tom Kirby', 'Graeme Morris']","['Paul Ruiz', 'Brian Williams']",28,8.5,16,Known World
Secrets of the Dread Realms (3e),Gold seller,8/15/2017,https://www.dmsguild.com/product/2523/Secrets-of-the-Dread-Realms-3e?filters=45471_0_0_0_0_0_0_0,4.8,3rd Edition (d20 System),"['Andrew Cermak', 'Kelly Jester', 'John W. Mangrum', 'Andrew Wyatt']",['Ron Thompson'],62,6.5,8,Ravenloft
Living Greyhawk Journal: Volume 1 #0,Electrum seller,10/16/2018,https://www.dmsguild.com/product/254492/Living-Greyhawk-Journal-Volume-1-0?filters=45471_0_0_0_0_0_0_0,5,3rd Edition (d20 System),"['Erik Mona', 'Gary Holian']","['Mark Zug', 'Rob Lazzaretti']",16,1.99,4,Greyhawk
Expedition to the Demonweb Pits (3.5),Platinum seller,4/2/2013,https://www.dmsguild.com/product/54341/Expedition-to-the-Demonweb-Pits-35?filters=45471_0_0_0_0_0_0_0,4.4,3rd Edition (d20 System),"['Wolfgang Baur', 'Gwendolyn F. M. Kestrel']",[],223,18.99,12,Greyhawk
Dragons of Faerûn (3.5),Gold seller,11/19/2013,https://www.dmsguild.com/product/57386/Dragons-of-Faerun-35?filters=45471_0_0_0_0_0_0_0,4.2,3rd Edition (d20 System),"['Eric L. Boyd and Eytan Bernstein', 'with Tom Costa', 'Evan Jamieson', 'George Krashos']","['Daarken', 'Gonzalo Flores', 'Tomas Giorello']",162,,64,Forgotten Realms
I7 Baltron's Beacon (1e),Platinum seller,10/15/2013,https://www.dmsguild.com/product/119245/I7-Baltrons-Beacon-1e?filters=45471_0_0_0_0_0_0_0,4.4,1st Edition,['Philip Meyers'],"['Larry Elmore', 'David C. Sutherland', 'III']",32,4.99,13,Greyhawk
Web of the Spider Queen (4e),Gold seller,12/17/2013,https://www.dmsguild.com/product/123364/Web-of-the-Spider-Queen-4e?filters=45471_0_0_0_0_0_0_0,4.3,4th Edition,['Logan Bonner'],"['Tyler Jacobson', 'Thomas M. Baxa', 'Jason Felix', 'Warren Mahy', 'Francis Tsai']",62,4.99,9,Forgotten Realms
Council of Spiders (4e),Gold seller,12/24/2013,https://www.dmsguild.com/product/123365/Council-of-Spiders-4e?filters=45471_0_0_0_0_0_0_0,4.4,4th Edition,"['James Wyatt', 'Logan Bonner']",['McLean Kendree'],38,4.99,5,Forgotten Realms
Draconomicon II: Metallic Dragons (4e),Gold seller,3/24/2015,https://www.dmsguild.com/product/146442/Draconomicon-II-Metallic-Dragons-4e?filters=45471_0_0_0_0_0_0_0,4.4,4th Edition,"['Richard Baker', 'Logan Bonner', 'Peter Lee', 'Kolja Raven Liquette']","['Dave Allsop', 'Kerem Beyit', 'Zoltan Boros', 'Brian ""Chippy"" Dugan']",288,11.99,5,No Setting
Seekers of the Ashen Crown (4e),Electrum seller,7/21/2015,https://www.dmsguild.com/product/153068/Seekers-of-the-Ashen-Crown-4e?filters=45471_0_0_0_0_0_0_0,4.7,4th Edition,"['Scott Fitzgerald Gray', 'Chris Sims']","['Dave Allsop', 'Steve Argyle', 'Jason Engle', 'David Griffith']",96,11.99,7,Eberron
Player Essentials: Heroes of the Fallen Lands (4e),Gold seller,9/15/2015,https://www.dmsguild.com/product/156573/Player-Essentials-Heroes-of-the-Fallen-Lands-4e?filters=45471_0_0_0_0_0_0_0,4.8,4th Edition,"['Andy Collins', 'Jeremy Crawford', 'Mike Mearls', 'Stephen Schubert']","['Eric Belisle', 'Leon Cortez', 'Eric Deschamps', 'Yasuyo Dunnett']",352,9.99,6,Nentir Vale
FRE3 Waterdeep (1e/2e),Gold seller,12/30/2014,https://www.dmsguild.com/product/16813/FRE3-Waterdeep-1e-2e?filters=45471_0_0_0_0_0_0_0,4.7,1st Edition,['Ed Greenwood'],"['Clyde Caldwell', 'llen Nunis']",48,5,7,Forgotten Realms
FR9 The Bloodstone Lands (2e),Gold seller,8/12/2014,https://www.dmsguild.com/product/16816/FR9-The-Bloodstone-Lands-2e?filters=45471_0_0_0_0_0_0_0,4.5,2nd Edition,['R.A. Salvatore'],"['Larry Elmore', 'Uttam']",64,4.99,11,Forgotten Realms
FOR1 Draconomicon (2e),Gold seller,3/5/2013,https://www.dmsguild.com/product/16821/FOR1-Draconomicon-2e?filters=45471_0_0_0_0_0_0_0,4.5,2nd Edition,"['Nigel Findley', 'et.al.']","['Brom', 'David Dorman', 'Keith Parkinson', 'Terry Dykstra', 'Fred Fields', 'Robin Raab', 'Valerie Valusek', 'Karl Waller']",128,5.99,13,No Setting
FR16 The Shining South (2e),Gold seller,12/30/2014,https://www.dmsguild.com/product/16837/FR16-The-Shining-South-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,"['Tom Prusa', 'Louis J. Prosperi', 'Walter M. Baas']",['Jeff Butler'],96,4.99,8,Forgotten Realms
DL5 Dragons of Mystery (1e),Gold seller,4/1/2014,https://www.dmsguild.com/product/16890/DL5-Dragons-of-Mystery-1e?filters=45471_0_0_0_0_0_0_0,4.3,1st Edition,['Michael Dobson'],['Larry Elmore'],32,4.99,9,Dragonlance
DL4 Dragons of Desolation (1e),Gold seller,1/28/2014,https://www.dmsguild.com/product/16901/DL4-Dragons-of-Desolation-1e?filters=45471_0_0_0_0_0_0_0,3.9,1st Edition,"['Tracy Hickman', 'Michael Dobson']","['Keith Parkinson', 'Larry Elmore', 'Jeff Butler']",32,4.99,9,Dragonlance
DL6 Dragons of Ice (1e),Gold seller,4/22/2014,https://www.dmsguild.com/product/16908/DL6-Dragons-of-Ice-1e?filters=45471_0_0_0_0_0_0_0,4.4,1st Edition,['Douglas Niles'],"['Larry Elmore', 'Diana Magnuson']",32,4.99,7,Dragonlance
DL8 Dragons of War (1e),Gold seller,6/3/2014,https://www.dmsguild.com/product/16909/DL8-Dragons-of-War-1e?filters=45471_0_0_0_0_0_0_0,4.4,1st Edition,"['Tracy Hickman', 'Laura Hickman']","['Keith Parkinson', 'Diana Magnuson']",40,4.99,5,Dragonlance
DL13 Dragons of Truth (1e),Gold seller,10/7/2014,https://www.dmsguild.com/product/16921/DL13-Dragons-of-Truth-1e?filters=45471_0_0_0_0_0_0_0,4.4,1st Edition,['Tracy Hickman'],"['Clyde Caldwell', 'Diana Magnuson']",40,4.99,7,Dragonlance
DL14 Dragons of Triumph (1e),Gold seller,10/14/2014,https://www.dmsguild.com/product/16925/DL14-Dragons-of-Triumph-1e?filters=45471_0_0_0_0_0_0_0,4.3,1st Edition,['Douglas Niles'],"['Clyde Caldwell', 'Jeff Easley', 'Larry Elmore', 'Diana Magnuson']",96,4.99,6,Dragonlance
Monstrous Compendium Annual - Volume 4 (2e),Electrum seller,2/11/2022,https://www.dmsguild.com/product/16935/Monstrous-Compendium-Annual--Volume-4-2e?filters=45471_0_0_0_0_0_0_0,5,2nd Edition,[],[],98,4.95,4,No Setting
DL16 World of Krynn (1e),Gold seller,11/11/2014,https://www.dmsguild.com/product/16936/DL16-World-of-Krynn-1e?filters=45471_0_0_0_0_0_0_0,4.4,1st Edition,"['Michael Gray', 'Harold Johnson', 'Douglas Niles']","['Clyde Caldwell', 'Dennis Kauth', 'David C. Sutherland III', 'Timothy Truman', 'Stan Wock', 'Thomas Yeates']",96,9.99,7,Dragonlance
PC1 Creature Crucible: Tall Tales of the Wee Folk (Basic),Gold seller,4/12/2016,https://www.dmsguild.com/product/16990/PC1-Creature-Crucible-Tall-Tales-of-the-Wee-Folk-Basic?filters=45471_0_0_0_0_0_0_0,4.9,Basic/Expert,['John Nephew'],"['Keith Parkinson', 'Valerie Valusek']",96,4.99,13,Known World
AD&D Permanent Character Folder,Silver seller,1/21/2022,https://www.dmsguild.com/product/17016/ADD-Permanent-Character-Folder?filters=45471_0_0_0_0_0_0_0,4.2,1st Edition,[],[],,4.95,5,No Setting
REF4 The Book of Lairs II (1e),Gold seller,10/25/2016,https://www.dmsguild.com/product/17020/REF4-The-Book-of-Lairs-II-1e?filters=45471_0_0_0_0_0_0_0,3.9,1st Edition,"['Anne Brown', 'Scott Bennie', 'Deborah Christian', 'David Cook', 'Jane Cooper', 'Ed Greenwood', 'Jennell Jaquays', 'Robin Jenkins', 'David E. Martin', 'Karen S. Martin', 'Anne Gray McCready', 'Bruce Nesmith', ""Jeff O'Hare"", 'Steve Perrin', 'Jon Pickens', 'Michael Price', 'Rick Swan', 'Gary']","['Larry Elmore', 'Valerie Valusek']",96,4.99,7,No Setting
EX2 The Land Beyond the Magic Mirror (1e),Gold seller,2/12/2013,https://www.dmsguild.com/product/17040/EX2-The-Land-Beyond-the-Magic-Mirror-1e?filters=45471_0_0_0_0_0_0_0,4.3,1st Edition,['Gary Gygax'],[],32,4.99,15,Greyhawk
X12 Skarda's Mirror (Basic),Platinum seller,9/23/2014,https://www.dmsguild.com/product/17129/X12-Skardas-Mirror-Basic?filters=45471_0_0_0_0_0_0_0,4.4,Basic/Expert,['Aaron Allston'],"['Tim Hildebrandt', 'Al Williamson', 'Jeff Easley']",48,4.99,14,Known World
CM3 Sabre River (Basic),Gold seller,11/17/2015,https://www.dmsguild.com/product/17160/CM3-Sabre-River-Basic?filters=45471_0_0_0_0_0_0_0,4.6,Basic/Expert,"['Bruce Nesmith', 'Douglas Niles']","['Keith Parkinson', 'Doug Watson', 'Steve Bisset']",32,4.99,17,Known World
Dark Sun Monstrous Compendium Appendix II: Terrors beyond Tyr (2e),Platinum seller,9/2/2014,https://www.dmsguild.com/product/17201/Dark-Sun-Monstrous-Compendium-Appendix-II-Terrors-beyond-Tyr-2e?filters=45471_0_0_0_0_0_0_0,4.5,2nd Edition,"['Jim Atkiss', 'Steve Brown', 'Timothy B. Brown', 'Andrew P. Morris', 'Bruce Nesmith', 'Wes Nicholson', 'Bill Slavicsek']","['Jeff Easley', 'Tom Baxa']",128,5.99,15,Dark Sun
